session,range_bin,pair,ch_i,ch_j,same_tx,timestamp_source,coherence_hr_timestamp_aware,coherence_br_timestamp_aware,coherence_hr_legacy_frame_index,coherence_br_legacy_frame_index,input_frames,segments,gap_count,median_dt_ms,resampled_fs_hz,gap_threshold_ms,discarded_short_gap_segments,paired_segments,coherence_segments_used,coherence_weighted_by
sub-97793_,247,tx0_rx2__tx0_rx3,tx0_rx2,tx0_rx3,True,device_ms,0.47386580996559746,0.8181912735078246,0.49558427929878235,0.8383200168609619,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx2__tx0_rx3,tx0_rx2,tx0_rx3,True,host_ms,nan,nan,0.49558427929878235,0.8383200168609619,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx2__tx1_rx0,tx0_rx2,tx1_rx0,False,device_ms,0.5676983735681519,0.8966044499969724,0.5879840850830078,0.903076708316803,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx2__tx1_rx0,tx0_rx2,tx1_rx0,False,host_ms,nan,nan,0.5879840850830078,0.903076708316803,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx2__tx1_rx1,tx0_rx2,tx1_rx1,False,device_ms,0.37837099614696035,0.8057891321743496,0.3884674608707428,0.8070903420448303,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx2__tx1_rx1,tx0_rx2,tx1_rx1,False,host_ms,nan,nan,0.3884674608707428,0.8070903420448303,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx2__tx1_rx2,tx0_rx2,tx1_rx2,False,device_ms,0.3938330241218597,0.8331484651690628,0.40686821937561035,0.832423210144043,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx2__tx1_rx2,tx0_rx2,tx1_rx2,False,host_ms,nan,nan,0.40686821937561035,0.832423210144043,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx2__tx1_rx3,tx0_rx2,tx1_rx3,False,device_ms,0.4723898899769541,0.9000630425215319,0.4877915680408478,0.9069766998291016,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx2__tx1_rx3,tx0_rx2,tx1_rx3,False,host_ms,nan,nan,0.4877915680408478,0.9069766998291016,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx3__tx1_rx0,tx0_rx3,tx1_rx0,False,device_ms,0.5959573619101382,0.9032502630077194,0.6235364079475403,0.9159466028213501,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx3__tx1_rx0,tx0_rx3,tx1_rx0,False,host_ms,nan,nan,0.6235364079475403,0.9159466028213501,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx3__tx1_rx1,tx0_rx3,tx1_rx1,False,device_ms,0.4090509795035984,0.7982459545977957,0.41724714636802673,0.7980138063430786,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx3__tx1_rx1,tx0_rx3,tx1_rx1,False,host_ms,nan,nan,0.41724714636802673,0.7980138063430786,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx3__tx1_rx2,tx0_rx3,tx1_rx2,False,device_ms,0.3902551536847606,0.7885773791171968,0.394844651222229,0.791052520275116,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx3__tx1_rx2,tx0_rx3,tx1_rx2,False,host_ms,nan,nan,0.394844651222229,0.791052520275116,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx3__tx1_rx3,tx0_rx3,tx1_rx3,False,device_ms,0.47113314051023064,0.8731920445767181,0.4861025810241699,0.8873516917228699,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx3__tx1_rx3,tx0_rx3,tx1_rx3,False,host_ms,nan,nan,0.4861025810241699,0.8873516917228699,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx1_rx0__tx1_rx1,tx1_rx0,tx1_rx1,True,device_ms,0.46852191373821056,0.8717586020466259,0.47950100898742676,0.8712084889411926,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx1_rx0__tx1_rx1,tx1_rx0,tx1_rx1,True,host_ms,nan,nan,0.47950100898742676,0.8712084889411926,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx1_rx0__tx1_rx2,tx1_rx0,tx1_rx2,True,device_ms,0.47224384608096576,0.8747094132659822,0.4852423369884491,0.8730099201202393,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx1_rx0__tx1_rx2,tx1_rx0,tx1_rx2,True,host_ms,nan,nan,0.4852423369884491,0.8730099201202393,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx1_rx0__tx1_rx3,tx1_rx0,tx1_rx3,True,device_ms,0.5683013077900884,0.9809953533554455,0.5818905830383301,0.9813487529754639,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx1_rx0__tx1_rx3,tx1_rx0,tx1_rx3,True,host_ms,nan,nan,0.5818905830383301,0.9813487529754639,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx1_rx1__tx1_rx2,tx1_rx1,tx1_rx2,True,device_ms,0.6504738389544372,0.9662163662960366,0.6570553183555603,0.9679062366485596,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx1_rx1__tx1_rx2,tx1_rx1,tx1_rx2,True,host_ms,nan,nan,0.6570553183555603,0.9679062366485596,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx1_rx1__tx1_rx3,tx1_rx1,tx1_rx3,True,device_ms,0.37011675459770116,0.8647310758963848,0.36919811367988586,0.864654541015625,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx1_rx1__tx1_rx3,tx1_rx1,tx1_rx3,True,host_ms,nan,nan,0.36919811367988586,0.864654541015625,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx1_rx2__tx1_rx3,tx1_rx2,tx1_rx3,True,device_ms,0.5143508590618564,0.898869505215939,0.5167048573493958,0.8968451023101807,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx1_rx2__tx1_rx3,tx1_rx2,tx1_rx3,True,host_ms,nan,nan,0.5167048573493958,0.8968451023101807,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx0__tx0_rx1,tx0_rx0,tx0_rx1,True,device_ms,0.2446453201865599,0.189926219469239,0.2545613646507263,0.1914578080177307,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx0__tx0_rx1,tx0_rx0,tx0_rx1,True,host_ms,nan,nan,0.2545613646507263,0.1914578080177307,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx0__tx0_rx2,tx0_rx0,tx0_rx2,True,device_ms,0.1804300107977681,0.10334505524232093,0.18868263065814972,0.09585374593734741,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx0__tx0_rx2,tx0_rx0,tx0_rx2,True,host_ms,nan,nan,0.18868263065814972,0.09585374593734741,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx0__tx0_rx3,tx0_rx0,tx0_rx3,True,device_ms,0.1288546090167438,0.13786030891004925,0.1284416913986206,0.153173565864563,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx0__tx0_rx3,tx0_rx0,tx0_rx3,True,host_ms,nan,nan,0.1284416913986206,0.153173565864563,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx0__tx1_rx0,tx0_rx0,tx1_rx0,False,device_ms,0.18857449061640388,0.09232330420685969,0.19730424880981445,0.09442566335201263,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx0__tx1_rx0,tx0_rx0,tx1_rx0,False,host_ms,nan,nan,0.19730424880981445,0.09442566335201263,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx0__tx1_rx1,tx0_rx0,tx1_rx1,False,device_ms,0.1334643882829328,0.1998575422556184,0.13086624443531036,0.19181275367736816,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx0__tx1_rx1,tx0_rx0,tx1_rx1,False,host_ms,nan,nan,0.13086624443531036,0.19181275367736816,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx0__tx1_rx2,tx0_rx0,tx1_rx2,False,device_ms,0.12497191921866187,0.052344993253037826,0.1377120018005371,0.05407044291496277,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx0__tx1_rx2,tx0_rx0,tx1_rx2,False,host_ms,nan,nan,0.1377120018005371,0.05407044291496277,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx0__tx1_rx3,tx0_rx0,tx1_rx3,False,device_ms,0.1270629693600848,0.21798665096424089,0.1295362263917923,0.2097044736146927,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx0__tx1_rx3,tx0_rx0,tx1_rx3,False,host_ms,nan,nan,0.1295362263917923,0.2097044736146927,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx1__tx0_rx2,tx0_rx1,tx0_rx2,True,device_ms,0.1235126594901827,0.14165474012769322,0.1376400738954544,0.12995219230651855,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx1__tx0_rx2,tx0_rx1,tx0_rx2,True,host_ms,nan,nan,0.1376400738954544,0.12995219230651855,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx1__tx0_rx3,tx0_rx1,tx0_rx3,True,device_ms,0.08329358207091976,0.10221116557143427,0.08630195260047913,0.12394510209560394,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx1__tx0_rx3,tx0_rx1,tx0_rx3,True,host_ms,nan,nan,0.08630195260047913,0.12394510209560394,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx1__tx1_rx0,tx0_rx1,tx1_rx0,False,device_ms,0.1743282443283455,0.10285556606940946,0.17211954295635223,0.09718333184719086,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx1__tx1_rx0,tx0_rx1,tx1_rx0,False,host_ms,nan,nan,0.17211954295635223,0.09718333184719086,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx1__tx1_rx1,tx0_rx1,tx1_rx1,False,device_ms,0.12888774773813505,0.1684403782063263,0.1296791434288025,0.1727963387966156,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx1__tx1_rx1,tx0_rx1,tx1_rx1,False,host_ms,nan,nan,0.1296791434288025,0.1727963387966156,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx1__tx1_rx2,tx0_rx1,tx1_rx2,False,device_ms,0.17134959228750196,0.19545635963650562,0.17139069736003876,0.18629470467567444,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx1__tx1_rx2,tx0_rx1,tx1_rx2,False,host_ms,nan,nan,0.17139069736003876,0.18629470467567444,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx1__tx1_rx3,tx0_rx1,tx1_rx3,False,device_ms,0.20804930253824225,0.08701239450408321,0.20687367022037506,0.10231310874223709,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx1__tx1_rx3,tx0_rx1,tx1_rx3,False,host_ms,nan,nan,0.20687367022037506,0.10231310874223709,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx2__tx0_rx3,tx0_rx2,tx0_rx3,True,device_ms,0.10827056849456565,0.08405388460297995,0.10787620395421982,0.07856347411870956,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx2__tx0_rx3,tx0_rx2,tx0_rx3,True,host_ms,nan,nan,0.10787620395421982,0.07856347411870956,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx2__tx1_rx0,tx0_rx2,tx1_rx0,False,device_ms,0.132170715637558,0.10077432845161538,0.12992443144321442,0.10807035863399506,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx2__tx1_rx0,tx0_rx2,tx1_rx0,False,host_ms,nan,nan,0.12992443144321442,0.10807035863399506,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx2__tx1_rx1,tx0_rx2,tx1_rx1,False,device_ms,0.1196856124045759,0.10966034641364228,0.11761364340782166,0.11487381160259247,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx2__tx1_rx1,tx0_rx2,tx1_rx1,False,host_ms,nan,nan,0.11761364340782166,0.11487381160259247,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx2__tx1_rx2,tx0_rx2,tx1_rx2,False,device_ms,0.08657498135685904,0.10543693430008891,0.093141108751297,0.10497663915157318,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx2__tx1_rx2,tx0_rx2,tx1_rx2,False,host_ms,nan,nan,0.093141108751297,0.10497663915157318,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx2__tx1_rx3,tx0_rx2,tx1_rx3,False,device_ms,0.08706235354386876,0.039808210767517685,0.09116306155920029,0.053849246352910995,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx2__tx1_rx3,tx0_rx2,tx1_rx3,False,host_ms,nan,nan,0.09116306155920029,0.053849246352910995,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx3__tx1_rx0,tx0_rx3,tx1_rx0,False,device_ms,0.14099152829771489,0.04894114675274146,0.12574711441993713,0.0531766377389431,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx3__tx1_rx0,tx0_rx3,tx1_rx0,False,host_ms,nan,nan,0.12574711441993713,0.0531766377389431,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx3__tx1_rx1,tx0_rx3,tx1_rx1,False,device_ms,0.07402933838154731,0.2576609850409438,0.08178365975618362,0.24029244482517242,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx3__tx1_rx1,tx0_rx3,tx1_rx1,False,host_ms,nan,nan,0.08178365975618362,0.24029244482517242,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx3__tx1_rx2,tx0_rx3,tx1_rx2,False,device_ms,0.07137135590683615,0.0771336125340668,0.07610870152711868,0.0928264632821083,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx3__tx1_rx2,tx0_rx3,tx1_rx2,False,host_ms,nan,nan,0.07610870152711868,0.0928264632821083,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx0_rx3__tx1_rx3,tx0_rx3,tx1_rx3,False,device_ms,0.10960889693050818,0.11553383596262504,0.10544569045305252,0.11924593150615692,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx0_rx3__tx1_rx3,tx0_rx3,tx1_rx3,False,host_ms,nan,nan,0.10544569045305252,0.11924593150615692,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx1_rx0__tx1_rx1,tx1_rx0,tx1_rx1,True,device_ms,0.10694931202707418,0.10982020948810035,0.11330738663673401,0.11421709507703781,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx1_rx0__tx1_rx1,tx1_rx0,tx1_rx1,True,host_ms,nan,nan,0.11330738663673401,0.11421709507703781,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx1_rx0__tx1_rx2,tx1_rx0,tx1_rx2,True,device_ms,0.19877132967325462,0.19426417407313962,0.20532213151454926,0.1879204362630844,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx1_rx0__tx1_rx2,tx1_rx0,tx1_rx2,True,host_ms,nan,nan,0.20532213151454926,0.1879204362630844,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx1_rx0__tx1_rx3,tx1_rx0,tx1_rx3,True,device_ms,0.12903531759004008,0.08665168569609882,0.11802312731742859,0.09422595798969269,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx1_rx0__tx1_rx3,tx1_rx0,tx1_rx3,True,host_ms,nan,nan,0.11802312731742859,0.09422595798969269,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx1_rx1__tx1_rx2,tx1_rx1,tx1_rx2,True,device_ms,0.11194308703008743,0.1578963592475736,0.11361756175756454,0.1588732898235321,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx1_rx1__tx1_rx2,tx1_rx1,tx1_rx2,True,host_ms,nan,nan,0.11361756175756454,0.1588732898235321,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx1_rx1__tx1_rx3,tx1_rx1,tx1_rx3,True,device_ms,0.07201713136455916,0.1662365001775799,0.0823812261223793,0.17641811072826385,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx1_rx1__tx1_rx3,tx1_rx1,tx1_rx3,True,host_ms,nan,nan,0.0823812261223793,0.17641811072826385,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,13,tx1_rx2__tx1_rx3,tx1_rx2,tx1_rx3,True,device_ms,0.11441275289254571,0.10808970132073276,0.09100668877363205,0.11339384317398071,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,13,tx1_rx2__tx1_rx3,tx1_rx2,tx1_rx3,True,host_ms,nan,nan,0.09100668877363205,0.11339384317398071,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
